product_id,product_name,brand_id,brand_name,loves_count,price_usd,primary_category,secondary_category,rating,is_recommended,review_text,review_title,skin_tone,eye_color,skin_type,hair_color
P438637,Bright Eyes Collagen-Infused Brightening Colloidal Silver Eye Masks,6272,BeautyBio,16264,40,Skincare,Eye Care,5,1,"I just started using these eye masks, and I noticed a difference the first time I used them.  It looks like someone photoshopped my eyes- that�s how amazingly these worked for me.  I�m a contact tracer, and needless to say I�ve been busy lately.  Today was the first day off I�ve had in several weeks.  I�d actually purchased these weeks ago, but haven�t found the time to use them- probably during a time when I needed them the most. My eyes have been very puffy, dry, and all-around dull.  The skin around my eyes looked thin and frail.  But these eye masks really brought my eyes back to life- I�m truly astounded.  I should note, I�m relatively new to using eye masks- I�ve  previously only tried 2 other brands.  I (personally) found these to be far superior to the other ones I�ve tried- and they didn�t irritate the sensitive skin around my eyes.  After using them once, there were no more lines, and the puffiness was gone.  I kept looking in the mirror because I couldn�t believe the results were real.  I�m so happy with the outcome, and wholeheartedly recommend this product for others with the same skincare concerns.",Like Photoshopping Your Eyes,fair,brown,combination,brown
P455623,The ZenBubble Gel Cream,6272,BeautyBio,5539,69,Skincare,Moisturizers,5,1,"I purchased this product in an attempt to find a moisturizer that helped with oil control. I currently have a drugstore oil control moisturizer that leaves my skin feeling �tight�. This moisturizer feels so silky on my skin, absorbs rather quickly, and yet doesn�t leave my skin feeling greasy. I have oily, sensitive, aging skin - yet I haven�t had an allergic reaction and this moisturizer has helped with oil control. I purchased it during a 50% off day, or I probably would never have tried it.",I didn't want to like this,tan,brown,oily,auburn
P472448,Glass & Gloss 2-Step Facial Retexturizing & Brightening Treatment,6272,BeautyBio,4079,69,Skincare,Treatments,3,1,"Packaging is heavy and clunky. Not sure it�s worth the price, but if you are looking for a quick weekly treat, this might be it.",Nice treat,mediumTan,hazel,normal,brown
P477961,Get That Glow - GloPRO Facial Microneedling Discovery Set,6272,BeautyBio,5836,199,Skincare,Value & Gift Sets,5,1,Not rechargeable but comes with batteries. I like that it comes with a cute empty spray bottle and pre treatment pads!,Comes equipped,fair,blue,combination,blonde
P438643,The Balance pH Balancing Gel Cleanser,6272,BeautyBio,10844,39,Skincare,Cleansers,5,1,That is the best gel I�ve ever used. My sensitive skin loves it!,Amazing,light,brown,normal,brown
P438628,Contouring + De-Puffing Rose Quartz Roller,6272,BeautyBio,18126,65,Skincare,Wellness,5,1,"It�s oddly calming, which I didn�t expect. Perfect start to the day",Therapy in a roller,lightMedium,hazel,oily,blonde
P438635,The Pout Sparkling Rosé Hyaluronic Acid Collagen Plumping Lip Serum,6272,BeautyBio,15560,39,Skincare,Lip Balms & Treatments,4,1,Best plumping treatment I�ve used yet. I have very finicky lips that are thin skinned and sensitive. I bought it with the micro needler as I�m always on the hunt for the perfect lip treatment. This never disappoints. It IS a bit tacky but I let it soak in for a bit and wipe off any excess before applying any other lip product. It tastes really good too. Just sweet. No real flavour� Great applicator and generous size.,Best Plumping Treatment Ever!,fairLight,blue,combination,blonde
P481060,The Eyelighter Concentrate,6272,BeautyBio,6812,58,Skincare,Eye Care,5,1,"I have used the Beautybio Quench Eye Balm for several years. it is great but as I get older (my 70�s) my eyes need more help. I noticed this serum during the sale and decided to give it a try. honestly, I never knew it existed. Wow, in a matter of minutes it lightened and smoothed my under eye area. I just signed up for a subscription of it for every two months. I ?? this serum and this line which I think people just don�t know about. I used to see it in Department stores but the inventory was always a problem. Sephora to the rescue! And I love the speedy delivery and service that Sephora give me. I ordered this serum and it only took 2 days to land at my door. kudos to Sephora for such remarkable service and range of excellent products. I will update my review just in case I react to the plant based retinol. Hope not because this serum is wonderful!",I am amazed by how it works in minutes,fair,blue,combination,blonde
P438648,The Quench Quadralipid Rapid Recovery Facial Moisturizer,6272,BeautyBio,5300,129,Skincare,Moisturizers,5,1,"OMG!!!After trying many expensive creams; including LaMer I was still not getting the type of moisture I needed for my dry, aging skin. I thought I�d give this a try and I�m glad I did��I just bought my second jar and will continue to use it always. Perfect for my skin!!Love it.",Best Cream Ever!!!,lightMedium,brown,dry,blonde
P503562,GLOfacial Hydro-Infusion Pore Cleansing + Blue LED Clarifying Tool,6272,BeautyBio,7799,199,Skincare,Value & Gift Sets,5,1,"I was skeptical in getting this, as I don�t think you ever quite know if something may/may not work depending upon reviews.. so I just had to try it myself! I will start off by saying I don�t believe this is as effective as a dermatologist treatment! But, if you�re on a budget, this is a great option for cleansing pores and reducing their size. My T-zone is notorious for huge pores and blackheads� within the first use I can tell a major difference in the size of my pores and in the blackheads in that area. The lowest suction didn�t do much, so I turned it up to the highest and just went in a downward motion on my face and found that works best. My skin feels amazing, and I can�t wait to continue using this. I will update this review if I have a bad experience in the future, but for now this thing is the BOMB.com !",A must-have if you have clogged pores/blackheads!,fair,brown,combination,red
P505145,ZenBubble Bi-Phase Toner Serum,6272,BeautyBio,372,49,Skincare,Cleansers,5,1,I�m obsessed with this product!! I love using this in the morning to prep my skin before putting on makeup. It gives it the perfect plump while reducing redness that I struggle with!,Must have morning routine,light,blue,oily,blonde
P467106,Cryo Skin Icing Dual-Ended Roller,6272,BeautyBio,5219,85,Skincare,High Tech Tools,5,1,"I think it�s a fairly expensive tool and I usually don�t buy things like that. But I also suffer from allergies, I have rosacea and like everyone I have occasion morning swelling around eyes. I turn red easily, especially when working out or being in the sun. This roller is a life changer. I keep it in the fridge and use it whenever I need it. It�s amazing. It�s really worth it, especially that it�s not a cream or serum that will run out. It feels amazing on the skin, gives instant relief. I didn�t try it yet with skincare products but I�m sure it will work great. My skin is less red, tighter and feels cooler. I LOVE it and would recommend it to anyone, especially if you have sensitive skin and you fight redness on a daily basis.",Amazing,light,hazel,dry,blonde
P438642,GloPRO Prep Pads Clarifying Skin Cleansing Wipes with Peptides,6272,BeautyBio,4747,39,Skincare,Cleansers,3,1,Pricy but ok. Little sudsy when applying and does the trick for removing makeup. Perfect for travelling.,not terrible,fair,brown,normal,blonde
P443810,The Daily Vitamin C Day Serum with Antioxidant Complex,6272,BeautyBio,2415,75,Skincare,Treatments,5,1,"One of the BEST products I�ve ever tried.  I�ve been using this product for just about a year.  It is the first Acid-free vitamin C serum that I have come across.  One pump is enough to treat my face, neck, and even my eye area.  The first bottle lasted almost five months, making this the most economical skincare product I�ve used in years.  At the two week point, I was putting my Daily serum on and was shocked to actually see my skin glowing.  I�ve used various products for years that would purport to bestow a glow yet never found any that actually did.","Acid FREE, Economical to use, and HELLO GLOW!!!",mediumTan,brown,combination,brown
P438632,GloPRO BODY MicroTip Attachment Head,6272,BeautyBio,14832,49,Skincare,High Tech Tools,5,1,"Reading some of the reviews here compelled me to write this review as some people just can�t read the name of the item that clearly says �attachment head�. The tool and this particular attachment are game changers. They change the texture, elasticity and overall skin appearance. I use it more or less once a day followed by a body cream (ideally anti-cellulite or anti-aging) because this is one of the purposes of this tool - increase the absorption of your skin care. It hurts to do it the first couple of times as it is needles prickling your skin and it itches, which is a natural result of skin healing and producing collagen which is the whole point. It really really is amazing. This is my third body attachment and I�ve purchased a second body for it. I can�t tell you how much of a difference it makes.",it is absolutely worth it!,fairLight,blue,combination,blonde
